galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
203," Galería Principal del Centro de las Artes de Querétaro","2013-11-01","Secretaría de Cultura del Estado de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","José Ma. Arteaga 89","Centro","78000","442 251 08 50","","ceartqro@gmail.com",-100.39625,20.58816,"http://sic.gob.mx/ficha.php?table=galeria&table_id=203","2023-11-14 04:32:53-06"
2102,"Galería Tirante Expandido","1000-01-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Juárez 103, P.A.","Centro","76000","442 851 00 26","","",-100.39405,20.59615,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2102","2023-07-25 06:53:36-06"
409,"La Madriguera Gráfica","2016-06-02","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Mariano Escobedo 78-A","Centro","76000","442 876 50 95","","lamadrigueragrafica.colectivo@gmail.com",-100.39641,20.59617,"http://sic.gob.mx/ficha.php?table=galeria&table_id=409","2023-08-11 05:54:23-06"
359,"Galería Libertad","1987-03-19","Secretaría de Cultura del Gobierno del Estado de Querétaro/Dirección de Educación/Dirección de Educación Artística y Servicios Culturales",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","And. Libertad 56 Pte. ","Centro","76000","442 214 23 58","","pmacias@queretaro.gob.mx; rmatas@queretaro.gob.mx",-100.38984,20.59222,"http://sic.gob.mx/ficha.php?table=galeria&table_id=359","2024-09-03 11:46:54-06"
1821,"Elemento Gallery","2012-02-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Melchor Ocampo 20","Centro","76000","442 486 9059","","elemento.gallery@gmail.com",-100.40085,20.59386,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1821","2023-04-10 05:46:42-06"
1696,"Nuun Galería de Arte","2016-04-01","Central Park",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Calz. de los Arcos 62","Col. Carretas","76050"," 442 331 00 14","https://www.nuun.mx/","nuunarte@yahoo.com",-100.37601,20.59364,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1696","2023-08-11 05:53:09-06"
1717,"Galería de Arte Urbano La Vía","2015-06-01","Municipio de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Calle Héroe de Nacozari 45","Col. Las Rosas","76164","","https://artsandculture.google.com/story/TwUx4WT2lsJ7Iw","",-100.39748,20.60091,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1717","2022-05-13 04:27:15-05"
1917," Galería Mtro. Agustín Rivera Ugalde","2022-04-22","UAQ/Fac. de Bellas Artes",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Hidalgo Poniente s/n","Cerro de la Campana","76010","442 192 12 62","https://fa.uaq.mx/","mediosfba@uaq.mx",-100.40739,20.58993,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1917","2023-04-10 04:47:37-06"
1730,"Art Gallery Angie Campoy Inclán by Franco","1971-01-01","",22,"Querétaro",14,"Querétaro",58,"Juriquilla","Jurica San Juan 1103-6 ","Juriquilla","76230","442 234.1659","","angelicampoy@hotmail.com",-100.44381,20.7191,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1730","2023-07-26 05:36:22-06"
1179,"Galería Universitaria","2013-10-13","Universidad Autónoma de Querétaro/Instituto de Investigaciones Multidisciplinarias",22,"Querétaro",16,"San Juan del Río",1,"San Juan del Río","Av. Río Moctezuma 249, edif. de la Biblioteca P.B.","Col. San Cayetano","76807","427 274 27 38","","",-99.97147,20.38721,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1179","2023-08-11 05:55:53-06"
1865,"Galería Restituto Rodríguez Camacho","2015-03-01","Instituto de Cultura/Centro Cultural el Portal del Diezmo",22,"Querétaro",16,"San Juan del Río",1,"San Juan del Río","Av. Lic. Benito Juárez Ote. 15","Centro","76800","427 272 42 15","","un.saenz@sanjuandelrio.gob.mx",-99.99612,20.38669,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1865","2023-11-14 04:35:16-06"
1171,"Celeste Lomelí Gallery","2011-08-01","",22,"Querétaro",17,"Tequisquiapan",1,"Tequisquiapan","Plaza Manantial Carrizal 25","Centro","76750","442 267 95 04","","celestelomeligallery@gmail.com",-99.88944,20.5232,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1171","2023-04-10 05:35:45-06"
1240,"Galería Tequis ART","2001-01-01","",22,"Querétaro",17,"Tequisquiapan",1,"Tequisquiapan","Reforma 8 C","Centro","76756","414 273 23 88","","tequis_art@hotmail.com",-99.89147,20.52174,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1240","2023-08-11 06:04:47-06"
2000,"Galo Art Studio Art Cozumel","1000-01-01","",23,"Quintana Roo",1,"Cozumel",1,"Cozumel","5a. Av. núm. 691 entre 9 Sur y 9 Sur Bis","Centro","77600","987 103 71 76","","galoartstudio@hotmail.com",-86.95416,20.50471,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2000","2022-11-10 04:38:34-06"
1954,"Santuario Galería","2022-07-04","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Venado 26","","77500","","","",-86.82845,21.15518,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1954","2023-02-14 08:20:03-06"
1254,"Galería Balance Arte Contemporáneo","2010-01-01","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulkán km. 8.5, planta alta de plaza Caracol, local 222","Zona Hotelera","77500","998 874 26 42","","gbcancun@gmail.com",-86.74852,21.13648,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1254","2022-05-20 08:34:40-05"
1978,"TAKTO Design Group","1000-01-01","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Av. Bonampak, SM4, MZ 27, Local 1-2","Col. Puerto Cancún, Plaza van Dutch","97000","999 949 39 12","https://www.takto.mx/","contacto@lineaestudio.com",-86.81408,21.16283,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1978","2022-11-04 02:51:29-06"
6,"Galería Turquesa","1981-01-01","Hotel Casa Turquesa",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Km. 13.5, Blvd. Kukulcan","Zona Hotelera","77500"," 998 108 54 05","","",-86.76529,21.10024,"http://sic.gob.mx/ficha.php?table=galeria&table_id=6","2022-05-20 08:35:30-05"
2074,"Bureva Art Gallery & Social Lounge","2023-05-05"," Centro Comercial Marina Puerto Cancún",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulcan 1, Puerto Juarez","Zona Hotelera","77500"," 998 415 12 13","https://bureva.com.mx/blog/","",-86.80762,21.1605,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2074","2023-10-17 08:06:28-06"
1309,"Galería Edgar Herrera","2021-10-01","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Av Coba 31, 22, Lote  29 ","Centro","77500"," 998 293 17 49","","edgarherrera.mx/el-estudio-eh",-86.82851,21.15861,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1309","2022-09-13 05:18:04-05"
1257,"Art Gallery Cancun Mandarina","2012-07-01","Cancún Center",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulkan km 134 piso 1","Zona Hotelera","77500","998 209 13 73","","mariaherreracastillo.8@gmail.com",-86.74683,21.13454,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1257","2023-10-02 06:57:13-06"
10,"Galería 18","1990-01-01","",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Diagonal 70 Sur, Esq.13 Sur","Col. Ejidal","77712","984 859 36 80","","galeria18playadelcarmen@gmail.com",-87.08408,20.62971,"http://sic.gob.mx/ficha.php?table=galeria&table_id=10","2022-05-20 08:34:18-05"
9,"Gastón Charó Art Gallery Playa del Carmen","2000-01-01","",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Calle Quinta Avenida 173, entre 6 y 8","Centro","77710","984  879 37 63","https://es.gastoncharo.com/?fbclid=IwAR1xu4-0cqbiWWHfaPMvV2jKJ2j4XW_6jmWfcFNJrz6EMBZJ84Tby37tJ-k","gastoncharogallery@gmail.com",-87.07336,20.62509,"http://sic.gob.mx/ficha.php?table=galeria&table_id=9","2023-02-22 06:14:03-06"
5,"Pepe Soho Photography","1980-10-24","",23,"Quintana Roo",9,"Tulum",1,"Tulum","Calle Yalku, Mz. 1, lote 3. Fracción 5, local 29 ","Col. Tulum","77760","984  231 87 37","https://pepesoho.com/","ventas@pepesoho.com",-87.46789,20.21263,"http://sic.gob.mx/ficha.php?table=galeria&table_id=5","2023-12-05 06:01:46-06"
1121,"Galeria Ik Lab","2018-04-20","Hotel Azulik",23,"Quintana Roo",9,"Tulum",1,"Tulum","Carr. Tulum Ruinas Km.5, Zona Hotelera","","77780","984 980 06 40","https://www.sferik.art/","info@azulik.com",-87.43999,20.19254,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1121","2022-05-18 04:51:58-05"
779,"Galería de Arte del Centro Cultural Julián Carrillo","2017-01-31","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",1,"Ahualulco",1,"Ahualulco del Sonido 13","Nabor Carrillo 22","Cuartel Tercero","78450","(481) 864 80 11","","",-101.16685,22.39987,"http://sic.gob.mx/ficha.php?table=galeria&table_id=779","2023-04-24 06:10:04-06"
495,"Galería I","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","444 816 05 25","http://www.institutopotosinodebellasartes.com","comunicacionsocial.ipba@gmail.com",-100.97212,22.15019,"http://sic.gob.mx/ficha.php?table=galeria&table_id=495","2023-08-11 05:05:10-06"
1214,"Galería Juan Blanco","2003-07-01","Centro Cultural Palacio  Municipal",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro","78000","444 814 85 40","","comuturismo1@gmail.com",-100.97573,22.15184,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1214","2023-06-26 07:09:31-06"
2107,"Galería Cerezza","1000-01-01","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí"," Lomas 52","Lomas del Tecnologico","78215","444 347 41 88","https://www.carezza.com.mx/galeria"," contacto@carezza.com.mx",-101.03269,22.12767,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2107","2023-08-11 05:34:46-06"
1863,"Galería Antonio Rocha Cordero","1955-01-01","Instituto Potosino de Bellas Artes",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Constitución","Centro","78000","444 822 12 06 ","http://www.institutopotosinodebellasartes.com/","comunicacionsocial.ipba@gmail.com",-100.9722,22.1499,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1863","2023-08-11 05:02:27-06"
2005,"Galería 1941","2022-07-07","Cineteca Alameda",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí"," Av. Universidad 575","Centro","78000","444 812 23 43","https://cinetecaalameda.com.mx/","redes.cinetecaslp@gmail.com",-100.97304,22.15051,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2005","2024-11-29 10:31:06-06"
510,"Galería Lupe Vélez","2017-10-09","Centro Cultural Palacio Municipal/Dirección de Tursimo y Cultura",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro Histórico","78000","444 814 85 40","","",-100.97579,22.15176,"http://sic.gob.mx/ficha.php?table=galeria&table_id=510","2023-06-26 07:12:24-06"
497,"Galería II","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq Negrete","Centro Histórico","78000","444 816 05 25","http://www.institutopotosinodebellasartes.com","comunicacionsocial.ipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=497","2023-08-11 05:05:24-06"
1215,"Galería Teresa Caballero","2003-07-01","Centro Cultural Municipal",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro Histórico","78000","444 814 85 40","","",-100.97568,22.15182,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1215","2023-06-26 07:16:19-06"
493,"Galería III","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","(444) 816 05 25","http://www.institutopotosinodebellasartes.com","comunicacionsocial.ipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=493","2023-08-11 05:05:33-06"
404,"Galería de la Alianza Franco-Mexicana ","1969-12-31","Alianza Francesa SLP",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. S.C.O.P.  535","Col. Jardín","78270","444 811 34 45","","alianzafslp@hotmail.com",-101.00461,22.14633,"http://sic.gob.mx/ficha.php?table=galeria&table_id=404","2023-06-26 07:03:01-06"
400,"Galería IV","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBSLP",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","444 816 05 25","http://www.institutopotosinodebellasartes.com","comunicacionsocial.ipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=400","2023-10-17 04:19:58-06"
401,"Galería Germán Gedovius","1949-01-01","Teatro de la Paz/Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Villerías 205","Centro Histórico","78000","444 814 17 06 ext. 122","","teatrodelapaz.gob.slp@hotmail.com",-100.97337,22.15089,"http://sic.gob.mx/ficha.php?table=galeria&table_id=401","2023-08-11 05:04:16-06"
787,"Galería del Centro Nacional de las Artes","2008-08-27","Secretaría  de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Calz. Guadalupe 705","Col. Julián  Carrillo","78340","444 137 41 00 ext. 1009","","centrodelasartesslp@gmail.com",-100.97066,22.13858,"http://sic.gob.mx/ficha.php?table=galeria&table_id=787","2023-06-26 07:02:36-06"
397,"Galería Blu","2017-01-01","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Circuito Maestros Ilustres 744","Col. Universitaria","78920","444 244 95 37","https://rafaelgaya.wixsite.com/bluart","movil.gaya@gmail.com",-101.01437,22.14033,"http://sic.gob.mx/ficha.php?table=galeria&table_id=397","2023-06-26 07:04:48-06"
1891,"Galería Restaurante Kaffee Kunst Berlín","2019-09-13","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad 133 (Callejón de San Francisco)","Centro Histórico","78000","444 812 99 40","https://www.kaffeekunstberlin.com/exposiciones"," info@brotgarten.com.mx",-100.9784,22.14927,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1891","2023-06-26 07:14:21-06"
402,"Galería del Centro Cultural Mariano Jiménez","1991-10-04","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Calle 5 de Mayo 610","Centro Histórico","78000","444 814 73 93","","ccmjslp@gmail.com",-100.97611,22.14815,"http://sic.gob.mx/ficha.php?table=galeria&table_id=402","2023-06-26 07:04:00-06"
1735,"Galería de Arte de la Casa de Cultura","2017-05-18","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",32,"Santa María del Río",1,"Santa María del Río","Pascual M. Hernández 8","Centro Histórico","79560","","","casa_cultura@hotmail.com",-100.73428,21.80064,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1735","2024-11-21 12:45:35-06"
20,"Sala de Arte Joven","1980-01-01","Centro Cultural Genaro Estrada /Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Malecón Niños Héroes y Ruperto L. Paliza ","Centro","80000","667 713 84 60","https://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=14&Itemid=269","celida.payan@culturasinaloa.gob.mx",-107.39383,24.81151,"http://sic.gob.mx/ficha.php?table=galeria&table_id=20","2023-08-11 04:46:32-06"
1026,"Galería Torek","1980-01-01","Instituto Sinaloense de Cultura/Escuela de Artes José Limón",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rafael Buelna s/n ","Centro","80000","667 712 20 21","http://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=17:galeria-torek&catid=100&Itemid=128","",-107.39333,24.81131,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1026","2023-06-26 07:34:42-06"
24,"Galería de Arte Frida Khalo","1997-05-08","Universidad Autónoma de Sinaloa",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Teófilo Noris s/n","Centro Histórico","80000","667 715 21 11","https://www.sinaloa360.com/galeria-arte-frida-kahlo-en-culiacan-sinaloa/","galeriafk@uas.uasnet.mx",-107.40212,24.80832,"http://sic.gob.mx/ficha.php?table=galeria&table_id=24","2023-06-26 07:27:26-06"
1794,"Jardín del Arte","2017-08-01","Jardin Botámico, A.C.",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av de las Américas núm. 2131","Col. Burócrata","80030","667 715 30 90","https://botanicoculiacan.org/arte-contemporaneo","contacto@botanicoculiacan.org",-107.38471,24.82293,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1794","2024-02-22 05:15:05-06"
691,"Galería Remberto Gil Pérez","2009-04-27","Centro Cultural del Bachiller Rosales de Cobaes",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. Independencia 2142 Sur","Centro","80129","667 758 6830","https://m.facebook.com/cobaes.sinaloa/posts/2026803184023926/?locale=fr_FR","",-107.41478,24.79453,"http://sic.gob.mx/ficha.php?table=galeria&table_id=691","2023-06-26 07:33:26-06"
1027,"Galería de Arte Antonio López Sáenz ","2012-10-25","Centro Cultural Genaro Estrada/Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rafael Buelna s/n esq. Ruperto L. Paliza","Centro","80000","667 752 26 05","http://www.culturasinaloa.gob.mx/","gaals@culturasinaloa.gob.mx",-107.39378,24.81115,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1027","2023-06-26 07:26:11-06"
18,"Galería de Arte Moderno","1975-01-01","Instituto Sinaloense de Cultura/Centro Cultural Genaro Estrada",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Paseo Niños Héroes s/n esq. Ruperto L. Paliza","Centro","80000","667 713 84 60","http://www.culturasinaloa.gob.mx/index.php/infraestructura/galerias/galeria-de-arte-moderno","celida.payan@culturasinaloa.gob.mx",-107.39378,24.81162,"http://sic.gob.mx/ficha.php?table=galeria&table_id=18","2023-06-26 07:30:34-06"
30,"Galería Escarabajo Azul","2017-11-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Mariano Escobedo 405","Centro","82000","669  251 24 44","","escarabajoazulgaleria@gmail.com",-106.42395,23.19908,"http://sic.gob.mx/ficha.php?table=galeria&table_id=30","2023-06-26 07:31:31-06"
1498,"Nidart Gallery","1992-01-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Libertad 45","Centro","82000","669  985 59 91","","Nidart92@hotmail.com",-106.42237,23.19761,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1498","2023-08-11 04:47:20-06"
1441,"Baupres Gallery","2016-01-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Heriberto Frías 1506","Centro","82000","669 113 09 41","","baupresgallery@gmail.com",-106.42375,23.19952,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1441","2023-06-26 07:22:17-06"
19,"Galería Antonio Toledo Corro","2018-11-28","Centro Cultural del Bachiller de Cobaes",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Hidalgo 174","Centro","82110","669 984 11 68","","comunicacion@cobaes.edu.mx",-106.41573,23.20482,"http://sic.gob.mx/ficha.php?table=galeria&table_id=19","2023-06-26 07:24:51-06"
1125,"Galería Angela Peralta","2005-05-21","Teatro Angela Peralta/Instituto de Cultura, Turismo y Arte de Mazatlán ",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Carnaval s/n","Centro Histórico","82000","669 982 44 46","http://culturamazatlan.com/es/teatro-angela-peralta/","contacto@culturamazatlan.com",-106.42235,23.19811,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1125","2023-06-26 07:23:41-06"
219,"Galería La Casona de Cócorit","1987-01-01","Ayuntamiento de Cd. Obregón",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Hidalgo 407","Centro","85219","644 418 04 17","","antoniettaruizfelix@hotmail.com",-109.9234,27.49612,"http://sic.gob.mx/ficha.php?table=galeria&table_id=219","2023-02-20 07:09:45-06"
